id,title,text,misinformation,views
36687,"France, Germany want Iran to reverse ballistic missile program","PARIS (Reuters) - France and Germany agree that Iran must reverse its ballistic missile program and end its  hegemonic temptations  across the Middle east, the French foreign minister said on Monday.   We also have the same view on the necessity for Iran to go back on its ballistic missile program and its hegemonic temptations,  Jean-Yves Le Drian said at a news conference alongside his German counterpart Sigmar Gabriel.  ",False,50959
33527,Tennessee bill would allow counselors to deny service based on religion,"(Reuters) - The Tennessee House passed a bill on Wednesday allowing mental health counselors to refuse service to patients on religious grounds, the latest in a list of U.S. state measures that gay rights activists have criticized as discriminating against the LGBT community.  A vote by the state House of Representatives protects therapists and counselors from civil lawsuits and criminal action if they deny services to clients whose religious beliefs conflict with their own. The bill passed by a 68-22 vote and sent to Gov. Bill Haslam for his signature. The state Senate passed the bill earlier this year. Supporters of the bill say it protects the rights of counselors who object on religious grounds to the adopted code of ethics of the American Counseling Association. But opponents say it is an attempt to deny service to lesbian, gay, bisexual and transgender (LGBT) people, a vulnerable population often in need of counseling services. The House bill, which was sponsored by Republican Rep. Dan Howell, is one of many that are being challenged by human rights organizations claiming the legislation is anti-LGBT. Howell was unavailable for comment Wednesday afternoon. The Tennessee Equality Project, which supports gay rights, condemned the House passage of the bill even though it does not specifically refer to the LGBT issue. The group called on the governor to veto the legislation. Haslam told Nashville Public Radio he has not decided whether to sign or veto the counseling legislation, but he was considering the impact it may have on the state and its citizens. “They (state lawmakers) need to obviously always vote their conscience,” he told the radio station. “One of the things, though, that we should be mindful of is, is there a broader impact?” On Tuesday, PayPal Holdings Inc canceled plans to open a global operations center in Charlotte, North Carolina and invest $3.6 million in the area after the state passed a law requiring people to use bathrooms or locker rooms in schools and other public facilities that match the gender on their birth certificate rather than their gender identity. Tennessee is considering similar legislation related to school bathrooms, and civil rights groups are watching a Missouri measure seen as discriminatory. Last week, the governors of Georgia and Virginia vetoed “religious liberty” bills. Mississippi Governor Phil Bryant on Tuesday signed a far-reaching law allowing people with religious objections to deny wedding services to same-sex couples and protecting other actions considered discriminatory by gay rights activists. ",False,29005
31737,Carter says defense relationship with Philippines is strong,"LONDON (Reuters) - U.S. Secretary of Defense Ash Carter said on Tuesday that the defense relationship with the Philippines was a “strong” and “longstanding” one, when asked about the Philippines’ president’s insult toward U.S. President Barack Obama. Carter, speaking to reporters as he was landing in London, also described the Philippines’ new defense minister, Delfin Lorenzana, as someone who was “very knowledgeable about all the things that we do together”. President Rodrigo Duterte called Obama a “son of a bitch” and said he would not be lectured over extrajudicial killings in the Philippines’ drug war. Duterte later voiced regret for his language. The two had been scheduled to meet on the sidelines of the ASEAN summit in Laos but Obama canceled the meeting. ",False,36833
28872,Trump taps ex-labor board member Acosta to be labor secretary,"WASHINGTON (Reuters) - President Donald Trump on Thursday nominated former National Labor Relations Board member R. Alexander Acosta to serve as U.S. secretary of labor, one day after Trump’s original choice withdrew. Acosta is dean of the Florida International University College of Law in Miami and is Trump’s first Hispanic nominee.  Acosta has had a decades-long public service career, serving in three presidentially appointed and Senate-confirmed positions, and is expected to face a smooth confirmation process. “Mr. Acosta’s nomination is off to a good start because he’s already been confirmed by the Senate three times,” said Senator Lamar Alexander, who chairs the Senate Committee on Health, Education, Labor and Pensions that will be vetting the nomination. Acosta was appointed to the National Labor Relations Board (NLRB) by former Republican President George W. Bush, who also appointed him to be assistant attorney general in the Justice Department’s Civil Rights Division.  He was then appointed to be U.S. attorney for the Southern District of Florida, where he went after high-profile defendants such as Jack Abramoff and UBS, resulting in the Swiss bank paying more than $750 million in fines for a tax-avoidance scheme. Acosta also previously served as a law clerk to Samuel Alito from 1994 to 1995, when the conservative Supreme Court justice was a judge at the 3rd U.S. Circuit Court of Appeals. “I thank the President and his staff for their confidence in me and I am eager to work tirelessly on behalf of the American worker,” Acosta said in a statement. While at the NLRB, Acosta signed hundreds of opinions. Those familiar with his work describe him as a careful and cautious public servant whose career trajectory suggested he may someday vie for a federal judgeship. Because he has already gone through multiple vettings by the U.S. Senate, it is unlikely there will be any surprises in his background that could derail his nomination. The choice of Acosta, a traditional Republican conservative, is seen by some as a sign that Trump was forced to give up a more aggressive policy on worker issues. Trump’s first labor secretary pick, Andrew Puzder, the chief executive officer of CKE Restaurants Inc, was outspoken in opposition to issues such as overtime pay, minimum wage hikes and even discussed the superiority of robots over human workers. He removed his name from consideration on Wednesday amid concerns he could not garner enough Senate votes to be confirmed.  “This is the humbling of Donald Trump,” said Seth Harris, a former Acting Labor Secretary during the Obama administration, who said Puzder would have been a “radical disruptor” but Acosta won’t be. Acosta has been a staunch defender of the civil rights of Muslims who faced a backlash after the Sept. 11, 2001, attacks on the United States. In a 2011 congressional hearing, Acosta applauded how the Justice Department responded to civil rights violations, saying they helped assure Muslim Americans that “their government would protect their rights.” Some progressive groups were already responding negatively to the Acosta appointment, with Allied Progress alleging he had mismanaged the Department of Justice’s Civil Rights Division when he ran it.  In 2008, an internal Justice Department report faulted Acosta for failing to rein in a staffer who engaged in improper politicized hiring. However, the response to Acosta’s nomination from union groups who had staunchly opposed Puzder was much more measured on Thursday. “Unlike Andy Puzder, Alexander Acosta’s nomination deserves serious consideration,” said AFL-CIO President Richard Trumka.  “In one day, we’ve gone from a fast-food CEO who routinely violates labor law to a public servant with experience enforcing it.” ",False,32954
28501,"Republican U.S. health plan clears first hurdles, fate uncertain","WASHINGTON (Reuters) - The Republican plan backed by President Donald Trump to overhaul the U.S. healthcare system cleared its first hurdles in Congress on Thursday, but its chances for passage looked uncertain and top Republicans scrambled to bring disgruntled conservatives aboard. In the face of opposition by Democrats, healthcare providers and many conservatives, two House of Representatives committees approved the legislation that would undo much of the 2010 Affordable Care Act, popularly known as Obamacare, moving it closer to a vote before the full House. The Energy and Commerce Committee voted 31-23 along party lines, with Democrats unified against it, to back the plan after marathon proceedings lasting 27 straight hours. Hours earlier, the tax-writing Ways and Means Committee similarly voted 23-16 before dawn to approve it after working 17 straight hours. House Speaker Paul Ryan sought to bolster support among  conservatives in his own party, Senate Majority Leader Mitch McConnell said fellow Republicans must get in a “governing mode” while Trump denied the bill was in trouble. “Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!” the Republican president said on Twitter. The bill would replace Obamacare’s income-based subsidies with a system of fixed tax credits to help people buy private insurance on the open market, while ditching the Obamacare expansion of the Medicaid insurance program for the poor. It would also end penalties for not having insurance, though  insurers would be given permission to impose a 30 percent surcharge on customers who let their coverage lapse for more than two months and then seek to renew. Hospital stocks, which has fallen after the plan was unveiled on Monday, ended broadly higher on Thursday, with Tenet Healthcare up 3.4 percent. Shares of health insurers were mixed, with most large insurers modestly higher and Medicaid-focused insurers ending negative, including Molina Healthcare’s 3.3 percent drop.  While Republicans have been itching for seven years to dismantle Democratic former President Barack Obama’s signature domestic policy achievement, the party has failed to coalesce behind the plan put forth by House Republican leaders. Republicans control the White House and both houses of Congress for the first time in a decade, but passage of the legislation was not a foregone conclusion. Conservative lawmakers and lobbying groups have lambasted it as too similar to Obamacare. They have sharply criticized its proposed tax credits as an unacceptable new government entitlement program and have called for a quicker end to the Obamacare Medicaid expansion. The measure is the first major legislative test for Trump and his fellow Republicans amid questions about whether they can govern effectively after years spent as an opposition party under Obama. Ryan, with his shirt sleeves rolled up and using a video screen with facts and figures, held what he called a “townhall-style” presentation for reporters on the proposal. But his intended audience appeared to be fellow Republicans, and he said his party must “actually make good on our word.” “The time is now,” said Ryan, who long has been the target of criticism of some conservatives. “This is the closest we will ever get to repealing and replacing Obamacare,” Ryan added. McConnell had a similar message, saying, “We need to get into a governing mode and start thinking about actually achieving something rather than just kind of sparring.” Democrats denounced the bill as a gift to the rich that would force millions of people off of insurance rolls. Republicans said it was needed to roll back the government’s “nanny state” role in the more-than-$3 trillion U.S. healthcare system. “Trumpcare is a loser for just about all of America, unless you’re in the top 1 percent,” Senate Democratic Leader Chuck Schumer said. The House Budget Committee next Wednesday is due to merge the provisions approved by the two committees into one bill to be voted on by the full House before it goes to the Senate. Republican leaders are eyeing April for congressional passage of the bill. In a series of tweets early on Thursday, conservative Republican Senator Tom Cotton urged his House colleagues to pull back, saying their measure could not pass the Senate without major changes. “What matters in long run is better, more affordable health care for Americans, NOT House leaders’ arbitrary legislative calendar,” Cotton wrote. But White House spokesman Sean Spicer expressed confidence in the legislation’s prospects. “We’re not jamming this down people’s throat,” Spicer said. “This bill will land on the president’s desk. He will sign it. We will repeal Obamacare.” The Brookings Institution think tank forecast that the nonpartisan Congressional Budget Office, expected early next week to release its closely watched assessment of the bill’s cost and coverage implications, would conclude that at least 15 million people would lose health insurance. Credit rating agency Standard & Poor’s earlier estimated 6-10 million people could lose health insurance coverage. Before the Energy and Commerce Committee vote, conservatives at the request of the panel’s chairman withdrew an amendment sponsored by Republican Joe Barton that would move up by two years, to next Jan. 1, the end of the Medicaid expansion. Barton said he planned to try to offer the amendment on the House floor. Committee Chairman Greg Walden hailed the unanimity of Republicans on the committee in approving the bill. Obamacare enabled 20 million previously uninsured people to obtain coverage. About half came from the Medicaid expansion. The bill’s proposed changes in Medicaid funding could hurt smaller, less diverse health insurers, Fitch Ratings said, and the unintended, unforeseen consequences of a bill this size are likely to create uncertainty for all health insurers.  With doctors, hospitals, seniors, health plans, Democrats, some governors and conservative Republicans against the bill, it may not make it out of the House, Mario Molina, chief executive of managed care company Molina Healthcare, said in an interview. “If it does, I think the Senate is going to slow things down and really take a good look,” Molina said. “We are going to have to hope that the Senate is more moderate.” ",False,24991
33942,U.S. rebuffs Koch-controlled coal company's bid for royalties,"WASHINGTON (Reuters) - The Obama administration has rejected a plea by billionaire investor William Koch to refund as much as $14 million in royalties on a now-shut Colorado mine, according to a letter explaining the decision. The Interior Department last week ruled that Oxbow Mining, a subsidiary of Koch-controlled Oxbow Carbon LLC, is not entitled to a ‘royalty rate reduction’ since the move would do nothing to return the mine to life. Reducing royalty rates has been a tool used by the federal government for decades when maximizing coal production was part of a national energy policy. Oxbow closed its Elk Creek site in western Colorado two years ago after setbacks such as a fire and partial collapse made working the underground mine too costly, according to the company and regulatory paperwork. Oxbow has said it has no plans to reopen the facility, which once employed more than 200 people. Machinery is being sold for scrap and the mine is ready to be sealed, according to regulatory paperwork. “These circumstances indicate that a royalty rate reduction will not expand recovery or promote further development of the leases,” the Interior Department’s Bureau of Land Management wrote last week in a letter made public on Monday. ‘Royalty rate reduction’ and other such programs meant to promote coal production on public lands are now under scrutiny since President Barack Obama has vowed to curb the nation’s reliance on fossil fuels, which contribute to global warming. William Koch was an heir to the Fred C. Koch family fortune, and two of his brothers, Charles and David, are leading figures in conservative politics. While William Koch is not as politically prominent as his brothers, he has been a significant political donor to conservative causes in the past. A spokesman for Koch and Oxbow did not immediately respond to a call for comment. Rocky Mountain coal has been valued at $35 a ton or more in the last several years, according to a Reuters review of Energy Information Administration data. Because the BLM recommends a royalty rate reduction on 13.1 million tons of coal, the decision positions Oxbow to receive at least a $14 million refund on fuel mined since 2012, according to a Reuters calculation.",False,52569
44612,Yemeni al Qaeda leader calls for attacks in support of Myanmar's Rohingya,"DUBAI (Reuters) - A senior leader of al Qaeda s Yemeni branch has called for attacks on Myanmar authorities in support of minority Rohingya Muslims, the SITE monitoring center said on Saturday as thousands fled what they say is a government assault on their villages. Myanmar s roughly 1.1 million Rohingya pose one of the biggest challenges facing leader Aung San Suu Kyi, accused by Western critics of failing to support the Muslim minority that has long complained of persecution. In a video message released by al Qaeda s al-Malahem media foundation, Khaled Batarfi called on Muslims in Bangladesh, India, Indonesia and Malaysia to support their Rohingya Muslim brethren against the  enemies of Allah.  Batarfi, who was freed from a Yemeni prison in 2015 when Al Qaeda in the Arabian Peninsula (AQAP) seized the port city of Mukalla, also urged al Qaeda s Indian Subcontinent (AQIS) branch to carry out attacks.  So spare no effort in waging jihad against them and repulsing their attacks, and beware of letting down our brothers in Burma (Myanmar),  Batarfi said, according to the U.S.-based monitoring center. About 58,600 Rohingya have fled into neighboring Bangladesh from Myanmar, according to U.N. refugee agency UNHCR. Myanmar officials accuse the Arakan Rohingya Salvation Army (ARSA) of burning homes. The group claimed responsibility for coordinated attacks on security posts last week that prompted clashes and a large army counter-offensive. But Rohingya fleeing to Bangladesh say the Myanmar army is conducting a campaign of arson and killings to drive them out. The Rohingya are denied citizenship in Myanmar and regarded as illegal immigrants, despite claiming roots that date back centuries. Bangladesh, where more than 400,000 Rohingya live since they began fleeing Myanmar in the 1990s, is also growing increasingly hostile to the minority. (This version of the story corrects to show Rohingya are a minority, not a majority, in second paragraph) ",False,48570
8860, How Fox News Helped Domestic Terrorists,"In the first year of President Obama s term in office, the Department of Homeland Security issued a report warning about the threat of domestic terrorism. Immediately, Fox News and the rest of the conservative media   Rush Limbaugh, Glenn Beck, and other talk radio figures   slammed the document and were soon followed by Republican members of congress.Overly sensitive to the hue and cry from the right in those early days, then Secretary of Homeland Security Janet Napolitano withdrew the report and the unit behind it was disbanded.Since then, America has had several instances of right-wing terrorism, from the South Carolina church shooting to the murder of police in Las Vegas and the Bundy clan s repeated armed run-ins with federal authorities.Daryl Johnson is the Homeland Security analyst who worked on the report, and he says that pull back has made things dangerous.On Friday, the department announced a task force with the Justice Department to focus on countering homegrown extremists radicalized by foreign groups such as the Islamic State, drawing staff members from dozens of federal and local agencies. It is unclear if the group would investigate domestic antigovernment groups. The D.H.S. is scoffing at the mission of doing domestic counterterrorism,  Mr. Johnson said.  The same patterns that led to the growth of the antigovernment groups in the 1990s is being played out today. D.H.S. should be doing more. In case you have forgotten the growth of those right wing groups in the 1990s   again, under a Democratic president they accused of  tyranny,  we had the Oklahoma City bombing, which until 9/11 was the worst terrorist attack on U.S. soil, and is still the second most deadly attack of its kind. 169 people died and over 680 people were injured.Even worse, today s mainstream conservatives are espousing many of the radical ideas of the extremist movement. What once was way out on the fringe has now manifested in Republican lawmakers like Senator Marco Rubio and Texas Governor Greg Abbott calling for a  convention of the states,  echoing Confederate-era arguments about diluting the federal government and leaving more up to right-wing state governments.Thanks to Fox News browbeating the government into downplaying this very real threat to Americans, we could face a major loss of life.Featured image via YouTube",True,38050
23540,U.S. tax bill may face lawsuits with long odds but political payoffs,"(Reuters) - Democratic-leaning states may take legal action to challenge the cap on deductions of state and local taxes under the sweeping overhaul of the U.S. tax code, and even though such lawsuits would face long odds they could help galvanize Democrats for next year’s mid-term election. The U.S. tax bill, passed by Republicans in Congress on Wednesday, limits deductions of state and local income and property taxes, known as SALT, to $10,000. The provision hits hardest Democratic-leaning states with high incomes, high property values and high taxes, like New York, New Jersey and California.  Law professors said legal challenges would likely rest on arguing that the provision interferes with the protection of states’ rights under the U.S. Constitution. Some political strategists see a win for Democrats regardless of how courts ultimately rule, saying that lawsuits could be used to keep the issue front and center for voters already largely disenchanted with the Republican party. “It’s a no-brainer for them to do this,” said Democratic political consultant Phil Singer. “Failing to aggressively pursue a remedy would be political malpractice.” New Jersey Governor-elect Phil Murphy said during an appearance on CNBC on Wednesday that “everything is on the table” for New Jersey to oppose the bill, including challenging its “legality and constitutionality.”  The governors of California and New York, Jerry Brown and Andrew Cuomo, have both previously said they were exploring legal challenges to SALT deduction limits. Their offices did not return requests for comment on Wednesday. Since President Donald Trump took office, blue states have aggressively used the courts to attempt to block the president’s agenda, suing over his proposed travel ban, environmental policies and other measures. William O’Reilly, a conservative political consultant in New York, said the SALT deduction issue would likely add to Republicans’ “suburbia problem” among college-educated voters ahead of the 2018 midterm elections. “They already had one because of this president’s style,” O’Reilly said. Darien Shanske, a tax law professor at the University of California Davis School of Law, said the governors would probably argue that restricting the SALT deduction, which dates back to the introduction of the federal income tax in 1862, violates the U.S. Constitution’s 10th Amendment that protects states’ rights. Shanske and other tax experts said the federalism argument would need to overcome the U.S. Supreme Court’s historically broad interpretations of Congress’ 16th Amendment power to impose taxes. “As a general matter, nothing prevents the federal government from changing the SALT deduction,” said David Gamage, a professor of tax law at Indiana University’s Maurer School of Law. In a frequently cited 1934 decision, the Supreme Court called tax deductions a “legislative grace” rather than a right, and said Congress has broad leeway to abolish them. The court reiterated this view in a 1988 decision allowing Congress to remove a federal tax exemption for interest on some state and local bonds.  Kirk Stark, a professor of tax law at the University of California, Los Angeles School of Law, said there is a slight possibility that a federalism argument against limiting the SALT deduction could gain traction. “Courts create new law all the time,” he said, noting that decisions on matters this sweeping tend to become political. But some legal experts noted that the state’s rights argument is more typically a conservative position. Using it to challenge the SALT provision could be a move that Democratic governors come to regret in the future, said Daniel Hemel, a professor at the University of Chicago Law School.   “The progressive agenda depends on the federal government being able to raise revenue and the Supreme Court not getting in the way of that,” Hemel said. ",False,26416
35611,Australian PM future safeguarded in crucial Sydney by-election,"SYDNEY (Reuters) - Australia s conservative coalition government regained its razor-thin parliamentary majority on Saturday after inner Sydney voters re-elected a former professional tennis player in a special poll triggered by a constitutional crisis. The Liberal Party victory in the blue-ribbon Sydney seat of Bennelong is a much-needed relief for Prime Minister Malcolm Turnbull, whose leadership has been increasingly unpopular with the public over the past two years. A loss in Bennelong would have plunged his government into a parliamentary minority, forcing it to rely on independent lawmakers to complete its agenda. A loss would also have placed Turnbull s personal position in danger. With around 73 percent of the two-party preferred vote counted by late Saturday, the opposition Labor Party candidate Kristina Keneally has secured a swing of about 5.6 percent against the Liberal Party s John Alexander, according to the Australian Electoral Commission. While a sizeable swing, that was well short of the 10 percent plus needed to install Keneally, a high-profile former premier of New South Wales, Australia s most populous state, in federal politics, and the Labor Party conceded defeat. The battle for Bennelong was bitterly fought. Turnbull  campaigned personally for Alexander in the electorate both in the run-up to the vote and on the day of the poll.  Thank you Bennelong, the people of Bennelong have put their faith in this man,  Turnbull told cheering supporters as he raised Alexander s arm in a victory celebration.  Liberals have come from across the state, across the nation.  But Keneally, who ran a robust campaign urging voters to use the by-election to punish the federal government, warned Turnbull that he should be concerned about the swing to Labor.  The verdict is in, the message is clear, we have had enough of your lousy leadership,  she said in her concession speech.   Malcolm Turnbull injected himself in this campaign, he owns this result.  Turnbull s coalition has been forced to govern in minority since October, when a citizenship crisis cost him several cabinet members and wiped out his flimsy majority. Among those forced out was Turnbull s deputy, Barnaby Joyce, who has since won back his seat. Turnbull, who has lagged in opinion polls all year, and his minority government were forced to accept a widespread banking inquiry after independent members in parliament flexed their new-found power. The race tightened in recent days amid a diplomatic spat between Australia and China, sparked when Turnbull accused Beijing of improper interference in Canberra. One in five Bennelong voters has Chinese heritage, raising fears of a backlash. Alexander was forced to re-contest his seat after becoming one of 10 lawmakers, alongside Joyce, to leave parliament in recent months as they were swept up in the citizenship crisis. Alexander left parliament because he believed he might hold dual British citizenship, which he has since rescinded. Australia s constitution bars foreign nationals from sitting in parliament to prevent split allegiances. ",False,40023
4009, Virginia Paper Trolls Gov. Pat McCrory Hard With Its ‘Endorsement’ For His Re-Election,"After Gov. Pat McCrory (R) signed HB2   dubbed the  bathroom bill    into law, the state lost a lot of business. Corporations canceled expansions in the state, therefore scrapping jobs that they were planning to offer and entertainers canceled events over the anti-LGBT law. Some of the business that N.C. lost made its way to Virginia.The Roanoke Times threw its support behind McCrory s re-election in the trolliest way possible. Which candidate would do the most to help our local economy? That s easy. It s Pat McCrory, the Republican governor of North Carolina, who s seeking his second four-year term in the November election.  reads the Friday editorial. We can point to specific and multiple ways he has helped the economy   our economy. North Carolina panicked and made a spectacle of itself by passing HB2, its so-called  bathroom bill.  In response, various companies and even sports leagues pulled events from the state,  the editorial continues.  Three of those have wound up in Salem   the NCAA Division III men s and women s soccer championships, as well as the Division II Central Intercollegiate Athletic Association football championship. That s money in the bank for us,  it says.The  endorsement  further states:McCrory has given Virginia a competitive advantage in economic development, as well. When the University Economic Development Association recently held its national conference in Roanoke, the keynote speaker highlighted a North Carolina program to encourage partnerships between colleges and companies, as a way help recruit technology companies interested in research and development. The speaker hailed it as a model for other states to follow as they try to build a  knowledge economy.  Then the speaker noted that McCrory had cancelled it. The pro-business audience groaned.On Monday, a data company picked Richmond as the site for a new office, with 730 jobs. Industry officials said it beat out Charlotte specifically because of HB2.Feel free to argue all you want which presidential candidate would be best, but it s clear that Virginia would be best served if North Carolina re-elected McCrory.In March, McCrory signed HB 2 into law which prohibits transgender people from using public bathrooms that match the gender they identify with. McCrory wants government so small it can fit in your bathroom.The state is losing money due to Gov. Bigot s insistence of signing the law. $395 million isn t exactly peanuts.And there s more:That doesn t include the $250 million and 730 jobs the state lost this week when CoStar Group, a real estate research firm, announced it chose Richmond, Virginia, for a major expansion instead of Charlotte, North Carolina, because of the law.Business boycotts and pullouts have cost North Carolina another $87.7 million, according to Wired.Roy Cooper is leading McCrory in the polls.Photo by Chip Somodevilla via Getty.",True,56191
22085,The New Cold War: A Chilling Prospect for the World,"21st Century Wire says There is one curious thing the Presidents of your country [US] change but the policy doesnt change, on matters of principle.  ~ President PutinNATO s justification lies in its ability to find or create an enemy, Putin told legendary film maker, Oliver Stone. No other  enemy  has served NATO and the military industrial complex as well as Russia and the  Cold War . The re-emergence of the cold war construct has reached almost unprecedented levels with western media & governments bearing down on historic prejudices with renewed vigour. The new  cold war  is a chilling prospect for the world if it is allowed to mushroom into something more deadly.Finian Cunningham discusses this prospect in his article for Strategic Culture:On the passing of German Chancellor Helmut Kohl, Russia s President Vladimir Putin spoke fondly of the great statesman and his herculean efforts to reconcile Europe and Russia. Putin said he agreed with the late German leader s view that the Cold War between West and East had been largely brought to an end. The Russian president added, however, that international relations are bound to swing like a pendulum, oscillating between bad and good. Now the pendulum has swung a bit back towards frost, but I am convinced that it will inevitably find the right balance and we will be joining efforts to face today s challenges , Putin told reporters.This is commentary not meant to be pedantic nitpicking, but there are important reasons to point out why the pendulum analogy is mistaken. That model for relations is based on the false assumption that the dynamic can go from bad to good, and vice versa.If we take the peak of the Cold War running from the 1950s to the end of the 1980s, during which there was the constant specter of nuclear war, then if the pendulum analogy holds, one would expect that there should be at some stage of history an opposite state of relations in which mutual, peaceful coexistence eventually prevails.Unfortunately, history has shown us that more than 25 years after the presumed end of the Cold War, relations between the West and Russia have not proceeded towards any substantial improvement. Indeed, it seems clear that over the past five years or so, relations between the West and Russia have deteriorated to a level of hostility comparable to the peak of the Cold War.This grim condition of relations is illustrated by the constant imposition of new economic sanctions on Russia by the US and its European allies ever since the Ukraine conflict erupted in early 2014. Also, the relentless build-up of military forces by the US-led NATO alliance on Russia s border. In the past week, a NATO F-16 warplane made the highly provocative move of buzzing the aircraft carrying the Russian defense minister Sergei Shoigu while in international airspace over the Baltic Sea.President Putin last week in an interview aired with American film-maker Oliver Stone deplored the possibility of a nuclear war, saying that nobody would survive such a catastrophic event. It is a measure of how foreboding relations between the West and Russia have become when Putin is obliged to make such a dire warning.The Russian leader went on to point out, rightly, that NATO always needs to find an enemy in order to justify its existence. The military organization   despite claims of protecting Atlantic security   is wired for war ever since its inception in 1949.So, let s not delude ourselves. The question of whether the Cold War ended around 1990 or not seems incontestable. It didn t. That war continues   albeit expressed in different ideological language and propaganda terms.Instead of alleged Soviet Marxist-Leninist expansionism, we hear of accusations that Moscow is  undermining the liberal world order  and  interfering in Western democratic elections . Or, allegedly, that Russia is threatening the security of the Baltic states.This is not to dispute the genuine convictions and sentiments of many Western and Russian politicians for global cooperation. There seems little doubt that the late, great German Chancellor Helmut Kohl wholly believed in a vision of West-East reconciliation and unity. During his 16-year leadership (1982-1998), Kohl oversaw the reunification of West and East Germany and he spoke of a future where Europe and Russia would work together.Putin reflected on personal conversations he shared with the German statesman.  Unfortunately, not everything from the dreams, we used to dream and talk about, is being implemented. However, I am convinced that his [Kohl s] analysis is correct and those positive processes, without which neither Europe nor Russia has any future, will be developing in the European and, I can say, Eurasian continent , remarked the Russian president.The question is: why have these reasonable, laudable aspirations not been implemented?And this leads us to the nature of US leadership among the Western states. American dominance is about hegemony and maintaining control over its perceived unipolar position of global power. This worldview in turn stems from the condition of American-led Western capitalism. It is a zero-sum worldview in which a multi-polar world is simply not tolerable. American domination necessarily dictates to subordinates, not  allies .The emergence of other world powers   no matter how legitimate that emergence is   is seen as a threat to American hegemony and the hierarchical structure of the capitalist world economy in which US interests are the apex of importance.American-led antagonism towards Russia did not originate after the Second World War as conventionally thought. It began with the Russian revolution in 1917 and the fear of international communism spreading to threaten the capitalist order. While modern-day Russia does not profess to be  socialist , and China s polity is debatable, both are nevertheless still perceived as a threat to the American unipolar worldview because they represent a multipolar rivalry.The only period during which Washington appeared to extend a non-hostile hand towards Russia was during the Boris Yeltsin leadership years of the 1990s when Russia was in effect a vassal state for US-led Western capitalism. Under the later more independent political leadership of Vladimir Putin, in which Russia has repudiated vassal status, the US has reverted to its standard position of overt hostility.Thus, the Cold War was definitely not ended. It was merely suspended for those years when Russia was subservient. Now that Russia is no longer subservient, the US-led Cold War is resumed.Western politicians like Helmut Kohl and some present-day European leaders may sincerely aspire to a normalization of relations between the West and Russia. Of course, it is a reasonable aspiration given the common history, culture and mutual economic interests. However, the relations between the West and Russia, and for that matter other global powers such as China, will always be subject to hostility. That is because of the intrinsic hegemonic condition of US-led Western capitalism demanding total dominance.The analogy of relations modulating like a pendulum between negative and positive, or good and bad, or war and peace, is flawed. Because relations under a sought-after unipolar world of American domination will inevitably be subject to antagonism and, if needs be, all-out conflict and war.Rather than a pendulum, perhaps a more fitting analogy is a giant wrecking ball. The would-be American hegemonic power says:  Do as I demand and the wrecking ball is held back. If not, then here comes the force of destruction .How to transcend this appalling situation is the challenge of our times. But one surmises that the emancipation depends on ending American-led capitalism and its hegemonic dictate to the rest of the world.***TO READ MORE ON THE NEW COLD WAR: THE 21WIRE COLD WAR FILESSUPPORT 21WIRE  SUBSCRIBE & BECOME A MEMBER @21WIRE.TV",True,106692
3115, National Security Expert Warns Of The DIRE Dangers Of Trump’s Plan For Intel Community (VIDEO),"For the first time in our lives, we are entering an era where we have elected a president who is downright dangerous. Donald Trump is petty, childish, ignorant, thin-skinned, vengeful, and a wannabe dictator   and he will soon be the most powerful man on the planet. Well, it seems that there are some highly respected people who realize this, and hopefully they can keep us all safe during this travesty of a presidency. One such person is national security expert and former intelligence officer Malcolm Nance.Nance sat down for a chat with MSNBC s Joy Reid on Saturday morning, and he did not mince words when it came to the dangers of Trump, and what he believes the incoming president-elect strongman has in store for America s top spy agencies. First, Reid began: Let s just get to Donald Trump s refusal to be able to accept, Malcolm, the conclusions of the intelligence community even when the head of the intelligence agencies are sitting in front of him telling him this happened. Why in your view will he not just accept it? Nance s reply was most ominous: I think because, when Donald Trump made his statement on July 27th of last year where he asked for Russia to hack Hillary Clinton and release her e-mails, at that point he went from being an unwitting useful idiot to Russia to actually believing that they were working in his favor. To admit that now, in the face of all the evidence, he would believe that this would delegitimize his presidency and he will fight to the end to not allow this to become a narrative. Of course he will. It s a telltale trait of people with authoritarian tendencies to be unable to have their legitimacy questioned for any reason whatsoever. Trump will stop at nothing to prevent the media from talking about this. Hell, given his constant attacks on them, he may even try to use the power of the presidency to prohibit there being any sort of check on him for any reason, but especially when it comes to Russia.Nance continued: I suspect that in two weeks he s going to attempt to cover this all up and even gut the intelligence community. He is pushing this nation to a constitutional crisis of unprecedented magnitude, because no one has ever worked in the interests of a hostile nation and supporting, to a certain extent, a hostile intelligence service. Nance is exactly right. Trump is dangerous. He is looking to serve his own interests, not those of the United States of America. Should he continue along this path   and we know that he will   the people in a position of power to do something about him better damn well do it fast, lest he shred the Constitution and destroy American democracy forever.Watch the video below, via Raw Story:Featured image via video screen capture",True,55589
